source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/america-approaches-100000-covid-19-deaths-national-death-toll-absent-fox-0
https://www.mediamatters.org/	https://www.mediamatters.org/themes/custom/mmfa_theme/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/laura-ingraham-questions-why-fda-was-allowed-inject-itself-debate-over-hydroxychloroquine
https://www.mediamatters.org/	https://www.mediamatters.org/trumprussia/obamagate-just-rebrand-rights-bogus-deep-state-conspiracy-theory
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/how-pro-trump-outrage-sausage-made
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/mark-zuckerberg-hypocrite-and-trumpist
https://www.mediamatters.org/	https://www.mediamatters.org/black-lives-matter/star-tribune-downplays-police-violence-its-print-edition
https://www.mediamatters.org/	https://www.mediamatters.org/laura-ingraham/laura-ingraham-calls-dr-fauci-part-medical-deep-state
https://www.bloomberg.com/markets/economics	https://assets.bwbx.io/font-service/css/BWHaasGrotesk-55Roman-Web,BWHaasGrotesk-75Bold-Web,BW%20Haas%20Text%20Mono%20A-55%20Roman/font-face.css
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us
https://www.nytimes.com/guides/	https://www.nytimes.com/section/todayspaper
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-61d373c43aa8365d3940c5f1135f4597.png
https://www.nytimes.com/guides/	http://www.tbrandstudio.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/svc/collections/v1/publish/https://www.nytimes.com/spotlight/guides/rss.xml
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/find-yourself-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/subscription?campaignId=37WXW
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-319373aaf4524d94d38aa599c56b8655.png
https://www.nytimes.com/guides/	https://www.nytco.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mktg
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-index
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/guide-mindfulwork.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/travel/travel-like-a-local-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid1
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-7cccbfb151c7db793e92ea58c30b9e72.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/school-success-guide.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014892108-Privacy-policy
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-sale
https://www.nytimes.com/guides/	https://g1.nyt.com/fonts/css/web-fonts.5810def60210a2fa7d0848f37e3fa048bb6147b1.css
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/fashion/how-to-dress-up.html
https://www.nytimes.com/guides/	https://nytmediakit.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/business/retirement-program.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/how-to-find-a-hobby-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-319373aaf4524d94d38aa599c56b8655.png
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-top
https://www.nytimes.com/guides/	https://www.nytimes.com/spotlight/guides
https://www.nytimes.com/guides/	https://www.nytco.com/careers/
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid2
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/global-f2dfe2d3172b0c4bd44703c796af9242.css
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/well-friendship-guide-copy.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#stream-panel
https://www.nytimes.com/guides/	mailto:?subject=NYTimes.com%3A%20Guides&amp;body=From%20The%20New%20York%20Times%3A%0A%0AGuides%0A%0A%0A%0Ahttps%3A%2F%2Fwww.nytimes.com%2Fspotlight%2Fguides%3Fsmid%3Dem-share
https://www.nytimes.com/guides/	https://www.nytimes.com/section/smarter-living
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/travel/sustainable-travel-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/smarter-living/2019-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/well/move/well-runningforwomen-guide-interactive.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/guides/a-guide-to-sleep-apnea.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/smarter-living/guide-sugar.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-notice
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/climate/cli-timesmachine-promo.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-sponsor
https://www.nytimes.com/guides/	https://www.nytimes.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/smarter-living/2019-gift-guide-hard-to-please.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/how-to-use-yoga-to-relax.html
https://www.nytimes.com/guides/	https://myaccount.nytimes.com/auth/login?response_type=cookie&amp;client_id=vi
https://www.nytimes.com/guides/	https://www.facebook.com/dialog/feed?app_id=9869919170&amp;link=https%3A%2F%2Fwww.nytimes.com%2Fspotlight%2Fguides%3Fsmid%3Dfb-share&amp;name=Guides&amp;redirect_uri=https%3A%2F%2Fwww.facebook.com%2F
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-make-the-world-a-better-place.html
https://www.nytimes.com/guides/	https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.nytimes.com%2Fspotlight%2Fguides%3Fsmid%3Dtw-share&amp;text=Guides
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-Us
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/realestate/real-estate-decorating-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/holiday-survival-guide.html
https://www.nytimes.com/guides/	https://spiderbites.nytimes.com
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-subheader
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-content
